filename,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,rmse,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
circle,659.9748528363031,601.5990339475804,1089.84375,0.095703125,0.093038425,-91.02493,138.04341,-29.7228,-27.008533,-11.326803,-31.355856,-28.921947,3.582109,-28.601192,-9.757374,-22.576283,-4.044238,-20.563372,-8.619282,-7.260072,-3.724553,-12.266588,-7.7310243,-1.6008363,-7.008142
circle,573.0229279189078,571.7493945425821,890.625,0.1025390625,0.092994444,-150.4697,146.78064,-8.506924,-35.668377,-18.447187,-10.885151,-20.160646,-17.357286,-19.678585,-9.744371,-19.676727,-10.368111,-26.128998,-4.105459,-13.1988945,-6.4136586,-10.078804,-11.382003,-9.702257,-1.3970637
circle,562.1879510585579,602.9470150643558,949.21875,0.09375,0.071740314,-251.47412,140.2048,-12.445421,-12.467885,-7.653063,-3.0139787,-1.6059535,-25.765535,-14.086267,-11.363451,-8.256137,-23.4488,-24.46817,-2.9127998,-9.038881,-8.887487,-5.4349127,-8.270551,-10.95031,4.6216664
circle,781.124171886077,769.6394878414245,1468.75,0.11083984375,0.030751452,-398.77356,108.11997,-17.391624,-9.934582,-2.6989937,2.4367623,19.395166,-5.6372023,-9.691904,-8.66352,-1.0529996,-24.309692,-24.537724,-2.1329863,-1.6776602,-3.7557037,7.036934,-1.3772221,1.7433877,14.728809
circle,915.2330464672289,1004.2090991615177,2117.1875,0.1201171875,0.0017858556,-522.21356,58.58076,25.404003,1.6791264,-1.0056689,6.9967337,10.857281,7.3437495,2.156158,-1.3973662,-4.775867,-7.912091,-7.395976,-2.2853274,2.764826,2.839393,-0.87743807,-2.669901,0.29816985,4.5390873
circle,994.6099659539414,1103.7823771293781,2445.3125,0.1328125,0.0004052482,-561.15845,18.50505,16.266254,13.123098,9.725734,6.6330566,4.1647716,2.3797586,1.1680498,0.38809788,-0.03277701,-0.08469756,0.25876704,0.9503318,1.8213674,2.6147108,3.0835302,3.1000469,2.709804,2.0986173
circle,1106.3209149600439,1147.099516309574,2667.96875,0.1083984375,0.0001851983,-572.80975,2.8264732,2.7848992,2.7169003,2.6243653,2.509826,2.3763952,2.2276242,2.06739,1.8997662,1.7288693,1.5587399,1.3932065,1.2357669,1.089489,0.9569192,0.84001946,0.74010575,0.6578401,0.59319866
circle,1393.2429828285021,1239.6564347606522,3003.90625,0.07470703125,8.5772386e-05,-574.3938,0.59927046,0.5963306,0.5914451,0.5846274,0.5759057,0.56530714,0.5528732,0.53864425,0.52267474,0.5050175,0.48573905,0.46490428,0.44259036,0.41887328,0.39384013,0.36757666,0.34017858,0.31173998,0.28236404
minimal,343.757938128693,427.86242972385674,359.375,0.0341796875,0.064806715,-468.77866,116.34544,74.66732,38.095844,-4.6351156,-27.77232,-43.802258,-22.701675,-38.447113,-20.367264,-1.9772534,-24.762844,-14.320309,-14.05368,-2.5493197,-14.032227,-10.407797,7.2149224,-10.427139,-3.0562148
minimal,528.3159944061317,730.8227514401525,554.6875,0.05810546875,0.10829903,-267.88098,89.216515,53.474796,16.617138,-35.444664,-26.34859,-44.645645,-22.486944,-45.516964,-13.744335,-6.6354074,-15.798851,-22.66935,-10.81122,-10.229045,-14.848722,-14.943735,-2.9531872,-12.907944,-12.143622
minimal,963.3327709475026,1090.0704914542855,2562.5,0.07568359375,0.15580072,-99.98088,46.054398,43.676727,-20.95388,-52.08358,-17.327217,-43.849854,-33.28543,-37.60189,-19.678118,-20.703472,-9.650373,-26.974262,-3.6329682,-22.01351,-18.917316,-20.651932,-11.350523,9.935481,8.804022
minimal,1096.8984865731245,1131.2617013558965,2750.0,0.07666015625,0.17403789,-67.12642,33.34589,34.010754,-30.754522,-55.74716,-10.151083,-46.493595,-39.781303,-33.66824,-20.456959,-25.293049,-9.429579,-27.448463,-0.5027892,-20.166464,-17.31174,-17.614483,3.0765166,31.795963,26.584202
minimal,982.4302920932926,991.3247393288094,2277.34375,0.08056640625,0.17566669,-81.103226,40.39461,1.8850758,-25.249996,-59.10456,-17.954453,-35.313004,-44.874508,-30.362541,-12.637345,-29.89804,-7.383856,-27.348946,0.39198047,-0.705868,-4.244649,-23.439907,5.888691,32.054092,37.699005
minimal,740.7630798476373,801.3633620342754,1472.65625,0.07666015625,0.14881568,-108.066635,83.19165,-10.585359,-19.677387,-41.22894,-37.45365,-28.012804,-50.38826,-35.821827,-8.538344,-41.250347,-4.8178787,-25.910196,-11.236721,-1.3098634,-8.3554125,-33.16899,-7.3229218,-1.9974016,24.893745
minimal,512.8867262950134,544.1092724948375,800.78125,0.068359375,0.09878942,-192.2404,133.8646,-15.908556,-30.211563,-22.40218,-26.47723,-36.09813,-43.30219,-38.28636,-14.242804,-33.363842,-17.08717,-9.984024,-7.898545,-8.9918785,-14.033047,-27.582764,-7.556177,-15.8589325,-4.7242236
minimal,478.0114770115129,445.2875413530274,785.15625,0.07373046875,0.061120648,-291.7886,167.5303,-13.930746,-51.618954,-12.525351,-10.215179,-27.7771,-34.270752,-30.184788,-19.979584,-7.2686367,-31.79459,-2.902323,0.9777204,-13.233442,-12.713099,-21.342396,-7.315697,-15.288246,-11.42331
minimal,463.5249815178644,502.08860449629003,781.25,0.111328125,0.033021044,-386.1957,153.83328,-5.749528,-41.88813,3.8972554,-1.0816454,-12.602982,-22.68555,-15.568249,-18.200665,-14.108334,-29.264029,-1.1092436,-3.514293,-10.85178,-18.660282,-12.302061,-9.294034,-8.445205,-5.9811535
minimal,656.2583989992659,710.6774523384117,1160.15625,0.13134765625,0.01358174,-426.63138,117.65976,-17.195599,-31.147514,21.624424,6.53774,-10.377055,-19.187971,-6.8203483,-15.935387,-19.426086,-21.891392,2.9572139,-5.431527,-17.229536,-16.196608,-1.8495357,-9.066112,-12.449762,-8.420811
minimal,988.30272946622,823.1960567542337,1328.125,0.14697265625,0.0028950314,-489.33347,72.31683,-22.612392,-27.924229,14.536821,12.28098,-8.24163,-9.6467495,0.34866613,-11.334129,-21.915266,-10.713874,7.3395905,-2.3553157,-13.6484995,-3.893227,7.779225,-2.9812987,-12.665446,-7.0334625
minimal,1026.702378320813,880.119626915557,1718.75,0.11865234375,0.00066259917,-576.64984,10.550888,-0.8182498,-3.332201,0.52724624,0.9094801,-2.250025,-3.128353,-2.2965145,-3.2356217,-3.8333542,-1.4264343,0.5740248,-0.40592593,0.03482929,4.5596213,6.9712934,2.1048772,-4.2086635,-3.6915877
minimal,1145.4180081370966,1121.1688626140156,2621.09375,0.06494140625,9.403974e-05,-589.0475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brick,1343.4112694365092,1130.5980422043679,2785.15625,0.0771484375,0.0024006884,-415.94864,42.992157,26.614431,27.125568,-15.438117,22.604927,-10.762768,3.0488286,5.2042046,22.72932,-2.3098402,7.4744525,-6.5537605,-7.760986,0.13815486,-3.4265974,3.9180393,4.463056,9.072501,2.8186653
brick,1385.9800121340982,1109.2920253927557,2785.15625,0.154296875,0.0026490034,-364.52188,43.036358,20.951942,31.247349,-18.125477,17.538086,-10.787685,3.7135131,-2.2800608,18.203318,-4.901939,7.5080433,-5.256674,-2.0824246,-3.9510424,0.43882924,5.2383533,4.502215,10.144772,4.3894496
brick,1511.0246465250868,1097.383262420802,2800.78125,0.23388671875,0.003010267,-349.28424,35.273888,20.639174,35.608604,-19.4474,16.929121,-5.4728866,0.30140588,-7.3902273,12.623083,-3.3783164,3.8632164,-3.454803,7.4439883,-4.77301,3.3261476,7.284753,1.5639485,8.788757,5.7758512
brick,1426.5130852650573,1078.3884932553035,2699.21875,0.27099609375,0.0033382133,-355.07022,45.462593,21.514435,38.68136,-25.333094,25.336967,-11.214576,4.47022,-4.9842267,6.3933806,-2.9126632,-3.8927982,-3.2140603,5.2826633,5.447028,0.66899544,3.414228,4.9740663,3.137768,6.529867
brick,1413.030270750518,1134.5709134213694,2730.46875,0.26318359375,0.003382506,-357.78543,46.02305,28.17717,30.49261,-14.123981,28.434265,-17.86416,11.017276,-4.942968,1.3747867,-2.1848745,-3.0596414,-5.3638635,2.1819491,7.467722,0.31860518,3.4006395,7.0709715,-2.611343,7.856742
brick,1313.248716587319,1157.5893615239288,2777.34375,0.2099609375,0.0033009222,-360.34637,51.90818,27.142006,21.451317,-1.5936496,24.199503,-13.456533,10.796127,-8.199586,-0.71164703,-3.283737,-0.16343784,-3.8132787,11.193716,6.418294,0.2540868,1.8746176,0.91407275,-6.2156897,7.0881214
brick,1100.393399167765,1071.6055235050544,2613.28125,0.15283203125,0.0031710514,-375.11575,67.75064,17.096416,21.44717,3.4076724,21.249483,-11.72305,8.121173,-9.007698,1.5654093,-0.96742016,-1.268786,-1.1539185,8.09722,6.7188206,5.2779503,5.6864343,1.7818063,-5.1675167,8.411905
brick,917.7568144635932,964.1953961825727,2171.875,0.1279296875,0.0029381812,-387.84988,83.61357,10.1778965,22.285936,1.2206316,13.864315,-6.017327,5.8280787,-8.565013,0.8253581,0.4835913,0.078758925,2.986826,0.83993095,5.9006515,7.4400043,8.972139,0.81495667,-0.11064756,9.362869
brick,862.0042357611162,897.23161368249,1816.40625,0.1083984375,0.0028298413,-400.60196,91.350586,3.4147606,21.273468,1.5532081,7.193385,-1.3827873,2.9797654,-8.402037,-3.4275682,-1.3301942,-0.12217826,6.332066,-1.388511,4.722247,6.617619,10.191261,5.2732,4.290965,8.058305
brick,842.7925513338295,862.7064272695285,1750.0,0.10986328125,0.0026778302,-402.65552,95.91411,-0.4213106,22.396683,3.9201486,4.145734,-0.643093,-1.1066611,-6.32362,-3.134437,-1.7023292,-5.4062114,3.4848151,4.285728,5.166199,3.6155434,3.5334136,5.885227,4.2780447,3.6815422
brick,838.5608848954522,845.479002972231,1734.375,0.11669921875,0.0025409095,-404.0804,94.74661,-4.5373144,23.767656,3.3423643,2.6956294,2.5164192,-0.16071254,-4.5289907,-2.2423398,3.3900292,-1.9857953,2.381039,3.3377926,5.3308334,6.216962,0.53396297,2.8425486,5.676198,2.5730128
brick,790.2257529231722,840.7020893066941,1695.3125,0.11376953125,0.0026743878,-408.01822,95.449066,-1.8809624,23.315292,5.695759,6.7941446,5.70955,3.2660818,-3.4029174,-2.0704474,6.0077276,0.54857206,5.410179,2.911784,4.870502,7.182946,-0.44974715,0.81747746,5.6025476,3.1810722
brick,785.8413689075903,838.1104065842651,1675.78125,0.10888671875,0.0027100125,-405.31815,98.02118,1.5614318,23.523613,4.0924835,5.2516384,2.3162398,0.13475823,-4.2225504,-0.51219946,1.5461143,-3.777285,2.756868,4.453285,4.8364596,1.2991711,1.4663463,-0.362629,2.9451177,3.6919317
brick,752.7114603110618,819.6054766460596,1589.84375,0.1005859375,0.0028512476,-401.34756,102.45307,0.78025633,24.930805,6.840687,4.771143,2.2536802,-0.0049617887,-2.2609987,-2.2915237,1.6451478,-2.881447,-1.4296892,3.4719367,6.133072,6.465951,6.3425717,1.7577081,4.0647984,2.1166909
brick,749.7217447676903,825.6707792949694,1621.09375,0.08203125,0.008094977,-399.8683,100.83029,1.0478841,25.851982,6.3755975,7.606179,4.0391016,5.01085,-1.4225144,-3.4050398,4.520277,-7.144953,-3.0871053,0.48909187,0.83457637,10.218998,7.0638514,2.4923158,4.3801327,0.7936135
brick,626.5753237899645,686.2993569707924,1300.78125,0.08349609375,0.09713412,-303.42206,129.46652,-11.992087,41.21742,20.283615,-20.007366,-12.512789,-1.8553532,-0.4176924,-10.135836,-6.8984656,-4.4447966,7.500357,-1.2102412,-10.63716,2.0874658,-0.6306962,-7.3747063,-9.193749,1.2324593
brick,569.8200738021962,562.3321613798018,1230.46875,0.08837890625,0.17817846,-147.5511,149.81055,-25.084778,50.446968,16.081627,-39.705032,-16.176132,-4.628582,-11.521181,-7.5669556,-9.267135,-1.7980251,16.790895,-4.745717,-10.519999,-0.51809067,-2.452189,-12.15146,-10.879567,0.89379483
brick,754.7170003993875,634.8448665883204,1550.78125,0.11669921875,0.19898622,-50.77119,124.6301,-43.88906,62.31617,-25.735798,-37.927933,-13.010792,0.70279473,-6.9695435,2.084173,-1.0210819,3.5267692,-4.593499,-1.8836538,-13.471146,-1.2607937,-4.4172864,-6.177,-6.7813287,-2.3899033
brick,973.5799216285095,717.3995061141279,1750.0,0.150390625,0.19903247,-4.7074447,88.91046,-47.364616,42.935383,-52.8591,-42.068798,-8.912997,-1.8728137,-3.5047903,4.524766,4.430946,-2.1983519,-15.944734,0.7085849,-20.707615,0.4890982,-6.0428877,-3.1318164,-1.4957157,-2.0884807
brick,1059.4513248649716,777.1396921454075,1898.4375,0.16357421875,0.17393658,-52.819336,78.40445,-31.91388,40.00029,-58.663166,-38.845234,-3.7999244,-4.146201,0.19103506,6.190762,4.855358,-8.086439,-17.311752,-1.0246038,-24.83413,2.073736,-4.6361494,-1.5045978,2.2569244,-2.2497716
brick,977.2917728509434,849.4165013629801,1960.9375,0.17919921875,0.08953513,-225.95726,83.13521,4.010405,47.754944,-46.709164,-23.212486,-5.4450636,3.8945575,3.6306138,16.61449,9.3829,-9.33143,-13.373826,-6.2639627,-15.896077,-0.9080461,-3.9284043,-1.9176458,5.180708,-3.153033
brick,1254.701908407938,1012.9127818538057,2531.25,0.181640625,0.013736727,-229.83676,66.415436,5.853676,35.838097,-36.464546,8.293165,-18.075012,5.5125904,-0.47400647,0.37790105,22.363914,-9.244095,14.742081,-10.292816,-0.8692192,-3.629379,-2.4397068,-5.71801,-0.6641139,0.57686055
brick,1233.708996032636,1024.7132487300844,2519.53125,0.16796875,0.012978442,-208.18846,67.436134,8.789412,35.30728,-38.162003,14.54593,-17.88405,0.7743486,3.7894378,-3.9093285,26.626091,-5.551668,19.56615,-11.549938,2.8929377,-7.4808426,-2.1503398,-5.072982,-2.152389,1.4870166
brick,1003.123982507077,1035.8605656000939,2394.53125,0.13720703125,0.020435866,-257.62802,79.979744,30.056934,46.12108,-30.833574,26.491611,-7.6578093,4.8384924,7.575819,-1.4044261,17.073606,-3.7093554,11.513503,-14.6007805,5.16707,-12.102634,1.4512506,-6.035741,1.2602364,3.0974379
brick,557.3653726459024,851.0634719798682,1519.53125,0.0927734375,0.019643074,-289.5503,107.51611,55.533104,57.12423,-21.585258,32.73429,-0.2397191,13.63905,2.4159057,4.3732867,3.78402,-4.2954354,1.2777436,-16.210066,10.928625,-14.378172,1.9741092,-3.6488903,1.6816373,4.107012
brick,378.6304531312386,632.3190577240564,566.40625,0.07275390625,0.019445099,-331.32437,129.36511,41.822563,63.24245,-2.5232887,21.032167,11.283686,5.8216815,-3.208934,11.604372,-2.896513,-1.3294222,5.4917464,-13.320162,6.942553,-5.5605097,-4.466193,-0.5513127,-0.47649288,-1.3001224
brick,528.7167726436248,790.6796453489126,1566.40625,0.07177734375,0.017967224,-365.08,100.841705,20.95787,61.793465,8.32464,17.967703,27.339031,0.68092144,-3.0060024,14.581897,1.3706918,0.12279779,5.5544343,-7.775968,0.29246283,10.043985,-1.2426715,1.5056384,1.4651604,-5.8101826
brick,945.5135027829656,963.8279191320506,1886.71875,0.0791015625,0.0080770515,-369.11713,75.303314,8.044265,49.279675,-2.4602892,5.0632467,25.992338,-0.77752066,-7.0884705,9.60083,0.7225435,-1.9091839,8.390986,-4.4529524,1.5193988,18.70897,-1.2865574,1.5789939,6.241482,-3.5168934
brick,895.963940349656,907.4874973624683,1847.65625,0.09765625,0.004723657,-391.74423,84.634674,-3.6705363,38.550667,0.3327361,4.6491065,13.705725,0.5800011,-3.7080572,4.4772377,-2.9482994,0.7139471,8.220162,0.24013339,8.359398,16.530632,6.422716,5.8997912,7.6035595,-4.5577674
brick,780.3674641414808,848.6223877318425,1679.6875,0.09912109375,0.0030113033,-405.74173,94.48345,-1.4443703,29.73451,9.844557,1.9092698,1.233571,4.620555,1.3427486,-0.10199535,2.8596244,3.607768,3.5843794,4.0319123,9.274107,6.2506294,8.891931,8.499269,2.2346487,-1.3190817
brick,789.3575442659682,851.6159061655674,1679.6875,0.09765625,0.0030545853,-408.03488,94.750854,0.8981715,28.812954,7.595643,2.274113,2.0880797,2.4342828,-1.045814,-0.47397196,1.6965798,-2.241053,0.45303717,2.8042579,6.356419,5.3723955,8.580178,8.054453,-1.4406569,-2.2079124
brick,838.7116873122409,893.6729981200747,1800.78125,0.109375,0.0028807675,-403.1024,91.177765,5.406459,25.797035,3.7452965,5.363674,0.6989597,5.5525455,-5.146318,0.47477174,-0.27582645,-6.6000495,-0.4456435,0.7981507,3.8838258,7.392,7.3897786,7.982148,-1.5971627,-0.1826554
brick,895.106869928739,928.484687051997,1957.03125,0.11083984375,0.0027541306,-394.78326,85.08554,3.5838332,23.53796,4.1826105,8.302202,-2.8496594,9.771061,-6.905503,2.2553003,1.5918291,-3.4994888,1.3208237,3.5343673,5.2937984,7.9731336,9.039178,10.1804,1.3179313,-0.11189246
brick,854.4977183514889,916.9448076649143,1871.09375,0.08154296875,0.002717032,-399.55338,86.9676,4.4997816,27.006016,6.9919853,6.8572526,-2.6782784,7.7409654,-3.3077812,0.045871258,3.5619743,2.3562813,1.7448277,4.25697,5.712405,6.363551,7.870515,8.710613,0.25275567,-1.5284905
brick,841.7060855127198,907.7430033179187,1843.75,0.052734375,0.0027959656,-415.82025,86.74403,5.6472325,31.207912,13.378275,4.9489017,-1.2987088,1.1746691,0.5337497,-6.771512,-2.0827541,6.584055,2.583408,6.3919344,1.6699803,2.8999207,4.6940184,4.749962,-2.752326,-3.5726078
labor,967.9654349656413,916.7466303470438,1621.09375,0.076171875,0.25986427,-141.94264,78.74243,-12.503699,-13.36327,-1.2171376,-59.432602,-31.72898,-2.3293233,-23.174503,-10.0319,-1.6024812,2.8067315,-12.0322075,-4.081888,-17.375465,0.14584088,-2.1765814,1.169892,-4.7301774,-1.6977693
labor,1302.145278728453,999.424201471599,2578.125,0.1201171875,0.31122342,4.7766943,31.347645,-14.245942,0.50568825,-29.727829,-43.74359,-17.812817,-3.8562317,-19.759544,7.7454276,-5.244463,1.1144783,-11.722635,-1.8144112,-9.933105,-4.2721334,5.1881266,-3.648848,0.025008023,0.55723625
labor,1561.3687852179314,1074.128879395942,2953.125,0.16162109375,0.3715337,57.945942,-3.061497,-6.973445,-4.875454,-37.11091,-27.689167,-18.078346,0.21783668,-8.948668,9.917784,-0.8771883,1.0851539,-9.845796,0.6899281,-9.376178,-5.9966555,4.476585,-4.136954,-0.67644536,-1.7971915
labor,1723.6079381544193,1134.3403304614026,2964.84375,0.1435546875,0.3799591,42.744503,-15.685629,16.211624,-8.435847,-40.74788,-14.28788,-33.69538,-7.191156,-9.411367,2.3777454,3.2312162,-2.6224506,-6.306278,-0.41069752,-5.4722996,-1.9356835,3.7342334,-1.6440582,-2.134634,-6.2109137
labor,1581.6531736896948,1171.6849842767363,2914.0625,0.14892578125,0.3469082,8.883796,5.728057,32.63526,-2.6387753,-41.09938,-9.739496,-42.24582,-19.243553,-21.84032,-9.606196,0.33670086,-6.524484,-1.1388164,-1.4096805,2.3083806,0.6279468,-2.1071131,-3.1866527,-3.6629639,-6.675402
labor,1116.2789259511853,929.8058454972025,2250.0,0.14013671875,0.27563664,-5.641477,55.806183,-12.180513,9.755838,-33.66827,-33.5369,-29.9292,-5.59937,-18.214577,-5.706437,2.1188517,5.425849,-4.080104,-10.227793,-2.8946323,-5.565054,-2.400851,2.9371548,-7.4825525,-1.4440892
labor,1126.466665359696,786.8538450686895,1871.09375,0.14599609375,0.20925857,26.066265,60.430252,-44.404175,16.97331,-32.141197,-53.46894,-3.7917166,-4.647031,-17.462421,8.362406,-4.3903356,5.012764,-10.316559,-12.725227,-7.66665,-6.427682,-2.2174263,9.853069,-7.375207,1.2179825
labor,1176.2281391638844,728.0776602599024,1859.375,0.1728515625,0.19423902,-4.8877363,51.87575,-66.978615,18.807886,-31.33887,-61.834282,5.7513766,-7.889336,-19.505032,13.930874,-8.061821,1.8389876,-9.934746,-13.149595,-6.996404,-8.138406,-5.845591,10.2402725,-8.599848,0.23146147
labor,1142.132969892101,695.9329161087098,1843.75,0.169921875,0.16907923,-98.26398,62.820045,-72.34239,30.260351,-31.16779,-56.6969,16.153214,-16.282835,-21.748102,6.224639,-14.849137,-5.0382166,-15.058531,-10.201635,-13.821544,-6.4094143,-12.89165,4.0552206,-12.989712,-1.22226
labor,1026.8191293990076,727.3408230386264,1824.21875,0.13623046875,0.10173062,-200.31067,87.56072,-61.209396,38.159405,-25.657906,-48.15339,22.7136,-26.547916,-22.47852,4.5231304,-13.535472,-2.0748246,-16.704988,-9.886242,-16.345032,-6.3301935,-11.728762,1.6914015,-12.230371,-2.8434067
labor,1045.9207109151141,826.1321942961988,1902.34375,0.08837890625,0.02828066,-365.47,60.726223,-16.616264,33.654816,-8.309722,-16.488665,25.598835,-18.99744,-21.473593,16.97382,5.7760468,1.8392463,-3.0832157,-15.452704,-8.811523,-6.238081,1.9967852,5.9986277,-10.100062,-2.4392753
book,1082.4815359010786,1011.4379769037616,2312.5,0.07470703125,0.005109862,-332.95865,61.96497,-5.154955,31.103195,16.288918,2.4352248,-14.550098,12.156457,8.466608,7.858103,10.877487,10.60617,3.7239614,2.0155053,5.2913895,9.80583,-2.3388286,0.86238146,-1.6597168,0.90469664
book,1083.1268338798275,994.1322734540239,2257.8125,0.11474609375,0.005091531,-330.19995,64.81288,-6.764638,34.501698,17.277048,2.0550103,-14.468397,9.376858,6.827958,8.236319,9.432753,9.751416,4.8224854,-1.0920603,4.060213,8.165151,-2.9405868,-2.0989783,-2.059091,1.958547
book,1093.4799206711218,985.9218177850466,2207.03125,0.15625,0.0050674267,-333.4591,64.07335,-6.183423,41.161522,20.130836,-0.26551706,-13.475866,10.819999,4.9609194,5.900994,4.740142,5.218896,2.819007,-3.721111,4.736493,7.2076797,-3.2271018,-2.4925475,-2.39703,3.4013314
book,1072.2357372927186,971.4897840342742,2117.1875,0.1591796875,0.005251917,-332.47073,66.56177,-6.1756763,40.741257,18.642504,-3.8121524,-11.501638,13.69014,3.2726336,6.094953,3.9898782,4.014194,-2.9542649,-5.381242,5.4028616,8.362152,-3.4094543,-4.6277747,-3.2383204,3.844233
book,1254.2248710293488,1105.5162754398532,2710.9375,0.16943359375,0.0061103706,-318.5181,50.117775,7.4708853,34.462463,21.161041,-7.3688574,-9.977741,11.598822,2.7430286,2.8538094,-0.70546633,4.6388626,1.1429441,-6.7787313,9.192144,8.977674,0.9442969,-7.138747,-4.9648995,5.6891546
book,1414.374526632713,1132.4533507334213,2832.03125,0.17529296875,0.0072362977,-274.44965,40.574326,9.553905,27.349346,6.586938,-9.598521,-7.739377,15.874016,-2.0781083,4.7944345,2.0575497,0.3231665,7.1521487,0.09406304,9.102165,4.663988,-1.5831392,-0.5604465,-6.8295836,3.7132933
book,1316.5560984683111,1080.1590870031189,2671.875,0.18603515625,0.0073601697,-250.42514,48.287247,5.9001603,27.813046,-3.514092,-14.725227,-1.1057,20.086456,-4.639096,10.099749,10.848581,-2.6645212,10.7311125,4.37871,6.442127,3.455915,-6.3536925,3.542441,-11.284241,6.019893
book,1238.479798562615,1020.9028175014795,2492.1875,0.18359375,0.007259573,-281.46536,55.048996,-2.1327043,34.617294,1.6630055,-17.740181,-2.926732,18.689072,2.0848076,8.649657,13.192715,1.1759194,7.4632177,4.500313,0.93080306,4.8119073,-5.5656166,2.288447,-9.762232,7.401035
book,1167.379034606931,966.866112776794,2207.03125,0.17919921875,0.0065150633,-319.9679,59.284473,-11.954338,40.224228,14.233246,-11.133834,-11.793681,9.552115,6.075633,5.0836935,9.08419,11.274148,0.8385006,4.201361,0.06596312,5.8335176,-1.1608738,-0.3596462,0.9019511,4.569171
book,1114.2126474583024,977.3150803675964,2187.5,0.17724609375,0.0052447743,-330.83218,61.413498,-8.936744,40.85341,16.923004,-2.5252333,-13.440886,9.75989,11.264861,3.033917,2.1512697,11.894112,0.84258974,1.5789138,2.5178766,9.290711,1.725404,0.6315683,-3.3215656,1.5253482
book,1012.2687522834823,967.7463687933206,2070.3125,0.142578125,0.031849768,-324.8336,66.91629,-4.332102,45.53978,19.289585,-3.7213855,-10.133842,13.107937,10.167574,4.331191,-1.1641248,4.7559423,-4.125692,0.2347014,2.4872775,6.8360634,-2.4263277,-7.5393486,-7.505079,1.1014118
book,625.697609851037,692.6013761013719,988.28125,0.125,0.075265214,-189.19925,122.8967,5.8904266,5.9099445,-17.732676,-5.7788563,-12.678097,-10.797469,-16.21683,0.067105815,3.2530456,-0.45030695,-12.559393,-13.215065,-12.85482,4.11649,-21.031647,-7.4751267,-19.977245,2.0373092
book,612.1267702361308,653.2322174437791,906.25,0.11962890625,0.07535855,-121.29162,130.06494,7.020613,-13.958039,-27.64394,-3.8239574,-16.733917,-16.261753,-20.307898,2.7047606,0.56420505,-6.34576,-10.519415,-11.758232,-18.489319,1.1466458,-23.44104,-4.7677135,-24.580881,9.562436
book,607.5002807452645,640.0732940455395,875.0,0.1044921875,0.07534753,-165.27159,132.7793,7.568012,-22.06092,-22.494644,-6.070515,-17.828068,-11.571842,-17.30378,0.7562467,2.414737,-4.4161325,-7.5902247,-10.457885,-16.626297,0.80469453,-22.312508,-4.575877,-22.08046,15.019402
book,791.7111198547886,750.0840558929548,1437.5,0.15087890625,0.06933815,-275.48822,108.00072,-18.759975,18.165363,2.1987143,-23.993832,-10.880405,0.5722576,4.408532,-3.7456532,-8.557028,6.0092034,5.495533,-5.7323666,-6.3879585,3.7700949,-7.6359835,-1.6666873,-4.169357,13.978
book,1095.4954223319753,751.1880005830751,1746.09375,0.17236328125,0.054841977,-200.1211,87.35422,-49.1027,31.800716,6.2806377,-25.232025,-4.187747,7.5289993,16.292397,-5.951001,-3.636561,1.7656686,7.442897,-4.298126,4.427584,3.5717826,-2.3801627,0.884635,2.235131,-2.3699384
book,666.3208369961708,778.1616380220328,1476.5625,0.142578125,0.063593924,-163.28708,105.95981,-18.519764,59.138794,23.575298,-13.358566,11.369345,22.182121,22.331131,-2.1344416,5.2951803,-1.1392684,1.2781583,-9.994023,1.0102546,-2.718615,-5.6334867,-0.84626806,-0.14037728,-6.0136814
book,348.0111785678073,602.5298562753557,601.5625,0.134765625,0.063765764,-219.8845,120.8201,16.877205,82.07187,33.620575,-10.955752,13.35752,23.554558,15.093929,-3.1432323,8.500344,0.29484496,-2.1363592,-10.755192,2.8721557,0.33174163,-2.481228,-0.12549081,-2.7355926,-5.886647
book,299.2159527242775,587.7324154723502,351.5625,0.111328125,0.06281458,-312.15475,112.96471,31.192822,75.4229,45.370712,8.798922,-0.92468244,19.901297,10.940864,6.393915,1.5832833,6.843586,-2.2653453,-5.03325,3.1059837,6.998464,-0.6720192,-4.6679664,-2.321603,1.1159567
book,843.5297794574268,975.7039422353329,1847.65625,0.10205078125,0.03311076,-350.6311,66.57468,-1.8341718,46.536148,29.277132,4.5697827,-2.6979759,24.281002,12.340551,9.546627,4.6299944,9.424015,2.3324049,1.2355812,10.472322,18.587372,7.829222,0.9036629,2.0459623,7.1084766
book,1097.1506292263573,983.8005580870005,2187.5,0.130859375,0.0068342723,-348.52118,62.47444,-7.162931,39.701897,19.151669,-0.9487052,-9.2464695,18.487072,8.577883,2.6540112,3.2995412,6.9242363,-1.4421774,-3.8121727,5.708154,11.652795,-0.03075254,-1.8734608,-1.303355,5.2140293
